listing_id,neighbourhood,room_type,latitude,longitude,price,number_of_reviews
2523293,Clifton,Private room,51.45916,-2.62558,31,165
983252883802588125,Windmill Hill,Entire home/apt,51.4413972,-2.5809685,90,27
14086064,Hillfields,Entire home/apt,51.47118,-2.52411,NA,91
53916364,Windmill Hill,Private room,51.44085,-2.58028,37,24
1191847432573489959,Southmead,Private room,51.50296,-2.59321,32,13
30420115,Eastville,Entire home/apt,51.47745,-2.55668,NA,87
1283275582862411266,Central,Entire home/apt,51.45976824577065,-2.591970117023534,95,2
1252324479573520498,Bishopsworth,Entire home/apt,51.4144689,-2.6005947,95,3
39569577,Ashley,Entire home/apt,51.4691,-2.59083,NA,58
880343018341368868,Lockleaze,Entire home/apt,51.48528373113273,-2.5761521235108376,NA,1
770825174082693761,Windmill Hill,Entire home/apt,51.43958,-2.57603,NA,0
1298742125754644385,Hillfields,Entire home/apt,51.47485738502999,-2.5284216965841293,165,7
2446524,Clifton,Private room,51.45915,-2.62554,28,15
31505243,Central,Entire home/apt,51.45283,-2.59599,76,122
1193229188776490566,St George Troopers Hill,Private room,51.45362,-2.53309,28,21
44348593,Clifton Down,Entire home/apt,51.4633429,-2.6099563,64,69
1036061100163405336,Central,Entire home/apt,51.45454,-2.59296,299,5
1158652368104118906,Hotwells & Harbourside,Entire home/apt,51.45005,-2.61634,251,24
722910002753482637,Southville,Entire home/apt,51.44238,-2.6183,74,100
45855089,Windmill Hill,Entire home/apt,51.43736,-2.58434,151,34
1275487807658411154,Eastville,Entire home/apt,51.47848195178405,-2.5403178110718727,76,13
41715835,Westbury-on-Trym & Henleaze,Private room,51.49016,-2.60368,59,24
1094871631362150043,Central,Entire home/apt,51.4535125,-2.5925094,120,10
738533103321526212,Cotham,Entire home/apt,51.46541,-2.59211,92,16
704142894060802761,Avonmouth & Lawrence Weston,Private room,51.49394,-2.651,112,4
578684635222496707,Cotham,Entire home/apt,51.4639663,-2.6023948,76,74
24242456,Bishopston & Ashley Down,Entire home/apt,51.47592,-2.58446,150,31
978355534438955421,Easton,Entire home/apt,51.463873678200514,-2.5536416735412604,176,20
15397477,Eastville,Private room,51.47364,-2.56017,29,63
1206340762251281264,St George West,Entire home/apt,51.46025,-2.55149,NA,5
630927235136022514,Ashley,Entire home/apt,51.4692,-2.58343,NA,29
53621835,Clifton Down,Entire home/apt,51.46057,-2.60862,135,125
1112059744901998755,Central,Entire home/apt,51.456004570607696,-2.5977509085983286,88,21
1126583203953970267,Hillfields,Private room,51.47231,-2.53589,30,16
585229622814132068,Ashley,Entire home/apt,51.4615622,-2.5852812,143,126
1149938740412197650,Southville,Entire home/apt,51.44365,-2.59314,80,13
928128345295789533,Southville,Entire home/apt,51.4456,-2.60219,81,60
4086139,Cotham,Private room,51.46167,-2.5966,58,736
21062359,Cotham,Private room,51.46223,-2.60083,46,64
846301296869172973,Frome Vale,Entire home/apt,51.4839073,-2.5209257,162,1
856924393977460958,Clifton Down,Entire home/apt,51.46443,-2.61578,135,44
647877907031423975,Bishopston & Ashley Down,Entire home/apt,51.48384,-2.58625,295,4
18710590,Frome Vale,Entire home/apt,51.47915,-2.52759,44,361
890320565504696631,Central,Entire home/apt,51.45463,-2.5951,86,82
1368992136272591699,Southmead,Private room,51.4997547927735,-2.605503762285953,35,1
968050292091668937,Southville,Private room,51.44439,-2.61682,45,47
1009126369420061866,Eastville,Private room,51.4712895,-2.5474184,30,0
1153055687652910706,Easton,Private room,51.46912,-2.55013,45,2
1281877749088928888,Hengrove & Whitchurch Park,Entire home/apt,51.41107,-2.58947,65,0
25100991,Westbury-on-Trym & Henleaze,Private room,51.48254,-2.60131,33,110
28616412,Lawrence Hill,Private room,51.45528,-2.5794,33,42
1213647321337749239,Ashley,Entire home/apt,51.47197,-2.58435,180,1
764975379757835307,Clifton,Entire home/apt,51.45462,-2.61781,109,85
23658661,Central,Entire home/apt,51.46036,-2.5935,191,7
53361353,Ashley,Private room,51.47073,-2.585,45,20
29980982,Easton,Private room,51.46077,-2.56024,36,281
6376019,Ashley,Private room,51.46541,-2.5845,59,51
51609743,Clifton,Entire home/apt,51.45051,-2.61144,330,0
779626149342778522,Ashley,Entire home/apt,51.46426,-2.58609,132,3
756986228310354249,Frome Vale,Entire home/apt,51.48745,-2.54233,52,19
623775157373946953,Cotham,Entire home/apt,51.46755,-2.59634,105,37
1135573774401400467,Frome Vale,Entire home/apt,51.48167270808957,-2.528098002076149,99,57
936218912408302991,Clifton,Entire home/apt,51.456642,-2.609925,237,30
934674695287116697,Hotwells & Harbourside,Entire home/apt,51.4469478,-2.6034211,171,2
1259317738649558567,Horfield,Entire home/apt,51.4928537,-2.5760865,146,5
27576748,Brislington West,Entire home/apt,51.44084,-2.55956,109,47
921488105488952157,Windmill Hill,Entire home/apt,51.44368,-2.57896,122,15
1106619843332946536,Horfield,Entire home/apt,51.48854,-2.58758,352,2
1246942800807677957,Westbury-on-Trym & Henleaze,Entire home/apt,51.484858775578566,-2.6108370744968643,150,1
628588030872771143,Easton,Entire home/apt,51.465786,-2.55839,105,19
1263670846883311430,Bishopston & Ashley Down,Entire home/apt,51.485157282650015,-2.586013586760511,79,6
1099307890204337699,Henbury & Brentry,Private room,51.504228432193464,-2.617051813887504,35,5
1113544201238309217,Clifton,Entire home/apt,51.46158,-2.61642,161,29
47443579,Eastville,Entire home/apt,51.47429,-2.54923,147,47
653497451387582171,Central,Entire home/apt,51.44909,-2.59426,272,114
33384562,Lawrence Hill,Entire home/apt,51.44693,-2.57486,93,19
1235587455991657521,Bedminster,Entire home/apt,51.4390230576586,-2.6097234343387914,117,0
1262196414190392730,Bedminster,Entire home/apt,51.43540832619953,-2.612801842034974,225,0
1351580759599884658,Southmead,Private room,51.50341929690246,-2.5921740492595244,32,3
49767908,Eastville,Entire home/apt,51.47628,-2.5444,160,17
586146922275926899,Frome Vale,Entire home/apt,51.4834,-2.52766,96,51
1360192694018720577,Bishopston & Ashley Down,Entire home/apt,51.4794,-2.5827,178,0
17743506,Ashley,Entire home/apt,51.46175,-2.585,92,241
46969949,Clifton,Entire home/apt,51.454975,-2.610233,243,72
9389393,Eastville,Private room,51.47542,-2.54833,59,71
1323902827135618361,Ashley,Entire home/apt,51.47235,-2.57602,127,1
886778778557398285,Horfield,Private room,51.48969,-2.58517,45,0
721725053333773249,Ashley,Private room,51.46661,-2.58902,71,12
41260910,Clifton Down,Entire home/apt,51.46733,-2.61241,124,110
772443862166938927,Ashley,Entire home/apt,51.46294,-2.58476,83,70
572907527270262828,Cotham,Entire home/apt,51.46431,-2.592004,118,91
53621471,Clifton Down,Entire home/apt,51.45895,-2.60899,122,97
1355029524060795627,Brislington West,Private room,51.43683311708595,-2.55610045974862,46,0
549830534134384092,Clifton,Entire home/apt,51.45293,-2.61078,95,83
1272491536637438587,Bishopsworth,Private room,51.42774221802537,-2.6129223228434206,63,2
20492313,Cotham,Entire home/apt,51.46683,-2.60569,89,208
43553873,Clifton Down,Entire home/apt,51.46987,-2.61488,97,97
1036861354155950277,Central,Entire home/apt,51.4520825,-2.5926553,159,8
1252766919023287531,Clifton,Entire home/apt,51.4545299,-2.6177806,131,0
888829561967312166,Hartcliffe & Withywood,Entire home/apt,51.40884,-2.59505,113,0
1161452566077817138,Central,Entire home/apt,51.45225000000001,-2.5927482,111,9
44098413,Central,Entire home/apt,51.45632,-2.59155,86,214
896858896977781554,St George Central,Entire home/apt,51.45978,-2.54,320,2
1367418986694349818,Eastville,Private room,51.46799871856155,-2.5378637105447224,41,2
1331151746665692334,Cotham,Entire home/apt,51.465096,-2.590753,57,6
1333592875382927139,Eastville,Entire home/apt,51.473753534193044,-2.550550741277667,99,2
1069440665866525382,Ashley,Entire home/apt,51.46091,-2.5897,100,38
45490980,Easton,Entire home/apt,51.466076,-2.563031,65,20
1374511569379776274,Lawrence Hill,Entire home/apt,51.4568807,-2.5816885,81,0
53621814,Central,Entire home/apt,51.46018,-2.60729,122,39
745484221393640724,Ashley,Entire home/apt,51.46164233053396,-2.588722461901851,66,97
34566626,Cotham,Entire home/apt,51.46272,-2.60197,202,9
37281952,Redland,Private room,51.47553,-2.59102,126,16
1122172264772792060,Bishopston & Ashley Down,Entire home/apt,51.48517,-2.58579,81,8
663502203761249943,Southville,Entire home/apt,51.44227,-2.60273,171,23
683885542654814662,Lawrence Hill,Entire home/apt,51.45691,-2.58147,176,77
1233508158203681068,Eastville,Entire home/apt,51.48056,-2.54814,85,6
1308780735872332400,Clifton Down,Entire home/apt,51.4629,-2.61042,104,7
983963299189318215,Central,Entire home/apt,51.46084,-2.60221,104,7
1376292910761960962,Southmead,Entire home/apt,51.500210002786076,-2.595486156642437,89,0
1349046976529507981,Cotham,Entire home/apt,51.4678431,-2.5920382,108,0
721051570694750550,Cotham,Entire home/apt,51.4643,-2.59808,120,2
969476681910765717,Clifton Down,Entire home/apt,51.46054,-2.61012,78,40
624447896373805398,Clifton,Entire home/apt,51.45407,-2.62213,200,20
24713264,Ashley,Entire home/apt,51.46737,-2.58536,208,30
974035768724953771,Southville,Entire home/apt,51.44421,-2.59168,151,28
36477018,Eastville,Entire home/apt,51.47733,-2.53878,47,151
32835191,Avonmouth & Lawrence Weston,Entire home/apt,51.48375,-2.67431,61,35
1062228215676408619,Lawrence Hill,Private room,51.46075,-2.57457,33,14
18110143,Ashley,Private room,51.4628,-2.58759,38,43
49124285,Ashley,Entire home/apt,51.46106,-2.5855,183,120
21878988,Hotwells & Harbourside,Entire home/apt,51.44814,-2.61985,204,323
53066799,Lockleaze,Private room,51.47498,-2.57041,28,3
8161251,Horfield,Private room,51.49529,-2.57997,33,162
1206445050278213600,Ashley,Entire home/apt,51.4600552,-2.5852053,142,4
15638305,Ashley,Entire home/apt,51.4664,-2.57926,55,52
14233480,Clifton Down,Entire home/apt,51.45998,-2.61269,NA,31
20003932,Windmill Hill,Private room,51.4377,-2.59619,28,20
993316332254054191,Lockleaze,Private room,51.4949828,-2.5665536,29,16
1199115299158641724,Ashley,Entire home/apt,51.47058966483681,-2.574448189998128,77,0
50432327,Westbury-on-Trym & Henleaze,Entire home/apt,51.47876,-2.60806,101,22
696282362896743833,Hotwells & Harbourside,Private room,51.45349,-2.6026,NA,1
643814265918834895,St George Central,Entire home/apt,51.46286,-2.52163,NA,7
51397856,Central,Private room,51.448,-2.58496,34,32
731683296842495805,Ashley,Entire home/apt,51.4665854,-2.5800574,56,43
1147820481035862797,Frome Vale,Entire home/apt,51.4817054881106,-2.528112083673477,71,60
1275190399970612604,Hengrove & Whitchurch Park,Private room,51.4071723,-2.5927645,40,5
563431348716891928,Clifton,Entire home/apt,51.4569251,-2.6180777,147,130
1030936928378213241,Lawrence Hill,Entire home/apt,51.45392,-2.57893,83,27
1375207144849760286,Southmead,Entire home/apt,51.495593278450905,-2.6022528559843328,101,0
750368575745950137,Ashley,Private room,51.47192,-2.5761,NA,69
763562441473451875,St George West,Entire home/apt,51.45529511292457,-2.5486578047275543,NA,9
15865760,Southville,Private room,51.44166,-2.6081,NA,224
1135974383222301890,Stoke Bishop,Entire home/apt,51.47501,-2.62819,90,6
11264516,Clifton,Entire home/apt,51.45101,-2.6208,NA,29
34477631,Filwood,Private room,51.42846,-2.59216,35,291
1350599005302416801,Brislington East,Private room,51.43374761046008,-2.5442335497985775,28,1
975806636427563660,Eastville,Private room,51.48038,-2.55652,50,27
16199730,Brislington West,Entire home/apt,51.44628,-2.54718,NA,0
639727000195983167,Clifton,Entire home/apt,51.45255,-2.61001,NA,16
967183188303799305,Southville,Private room,51.44181,-2.61286,72,38
615920072545046836,Windmill Hill,Entire home/apt,51.44324,-2.57483,75,42
38564555,Clifton,Entire home/apt,51.45215,-2.6203,55,163
1120179558855643250,Lawrence Hill,Entire home/apt,51.4594721,-2.5763487,104,11
1362632641900924341,Southmead,Entire home/apt,51.5025832,-2.6060495,125,3
1237035861648814759,Ashley,Entire home/apt,51.47352,-2.57725,153,6
1375131627193323272,Horfield,Private room,51.5019128,-2.5902533,36,0
567030372779157025,Clifton Down,Private room,51.46953,-2.6157,56,58
1216091942486626570,Hengrove & Whitchurch Park,Private room,51.40764573640658,-2.5923291966319084,38,27
749980759118932162,Clifton,Entire home/apt,51.4555179,-2.6226996,225,100
1356334848013646986,Hotwells & Harbourside,Entire home/apt,51.44746,-2.60079,115,8
13562638,Easton,Private room,51.46812,-2.56068,42,38
49174682,St George Central,Private room,51.46074,-2.53626,54,8
1162684591138943704,Southville,Entire home/apt,51.4440336,-2.6000909,135,20
1312474563493663947,Westbury-on-Trym & Henleaze,Private room,51.49261929843973,-2.6366211472131775,41,0
20229106,Hengrove & Whitchurch Park,Private room,51.41832,-2.56257,27,66
1260139912570679751,Central,Entire home/apt,51.45991119724002,-2.6069757423910547,130,7
745506754776202351,Frome Vale,Private room,51.48305,-2.51611,44,105
39120729,Southmead,Entire home/apt,51.5029,-2.60452,66,49
51860123,Central,Entire home/apt,51.46069,-2.59231,530,24
43710616,Redland,Entire home/apt,51.47322,-2.6028,185,17
842372046711268776,Avonmouth & Lawrence Weston,Entire home/apt,51.49725,-2.64678,164,0
1139978926329827170,Windmill Hill,Entire home/apt,51.4402819,-2.5785965,64,14
1212236206960539046,Brislington West,Entire home/apt,51.44045,-2.55577,79,11
859443706703415755,Clifton Down,Entire home/apt,51.45869,-2.60971,78,63
1066800035499950998,Lawrence Hill,Entire home/apt,51.45634,-2.58033,95,4
307634,Easton,Private room,51.46487,-2.5569,39,46
886241358272750846,Clifton,Entire home/apt,51.45064825148679,-2.624620841221017,87,31
1354377880837686764,Lawrence Hill,Entire home/apt,51.45479631239243,-2.577266469136555,104,1
837631917009372284,Westbury-on-Trym & Henleaze,Entire home/apt,51.49321,-2.63681,NA,4
836342073937721707,Southville,Private room,51.44394,-2.6135,NA,3
31791712,Ashley,Entire home/apt,51.45946,-2.58504,60,208
714387762537454759,Central,Entire home/apt,51.4539596,-2.6000161,57,11
45522164,Easton,Entire home/apt,51.466076,-2.563031,65,17
643185080039106328,Avonmouth & Lawrence Weston,Entire home/apt,51.49762,-2.6453,135,1
1329004600912241975,Lockleaze,Entire home/apt,51.49111,-2.56339,173,0
20820629,Horfield,Entire home/apt,51.49213,-2.58976,76,3
1013530796149505848,Central,Entire home/apt,51.45287652066258,-2.5960809809509255,96,88
21431303,Windmill Hill,Entire home/apt,51.44077,-2.5825,77,269
1015882112494608020,Central,Entire home/apt,51.45929,-2.60825,135,3
17011099,Central,Entire home/apt,51.46333,-2.58998,102,307
1075330073468193111,Central,Entire home/apt,51.45552,-2.5951,135,11
1056293493850978627,Eastville,Entire home/apt,51.47505,-2.54746,NA,2
11451676,Hotwells & Harbourside,Private room,51.4534,-2.60402,74,31
40537371,Southmead,Entire home/apt,51.50275,-2.60554,59,67
50167938,Bishopston & Ashley Down,Entire home/apt,51.48278,-2.5904,108,6
1260067644719128817,Central,Entire home/apt,51.45936106821499,-2.6064275021674583,139,3
25655924,Windmill Hill,Private room,51.43914,-2.57409,NA,58
1212109445271389635,Ashley,Entire home/apt,51.46626,-2.58313,261,12
8097937,Redland,Private room,51.47793,-2.59346,32,387
852885341505991124,Ashley,Entire home/apt,51.46175399325284,-2.5866466460327153,NA,31
1247826095025277929,Hillfields,Private room,51.47527582673606,-2.5161712402869627,32,30
49784860,Ashley,Entire home/apt,51.461563,-2.585281,87,172
51726297,Ashley,Entire home/apt,51.46534,-2.57868,89,109
614368577694932476,Stoke Bishop,Private room,51.48639,-2.6463,33,38
980247106391324089,Ashley,Entire home/apt,51.47141,-2.59073,62,10
871956410593826882,Ashley,Entire home/apt,51.4633756,-2.5842597,73,159
1274078060596752451,Southmead,Private room,51.49305684490139,-2.6051830127835274,40,0
872206628244958433,Southville,Private room,51.44517792859772,-2.6045201604196278,86,16
1056407735116758156,Easton,Entire home/apt,51.4635068,-2.5602782,82,32
32471652,Horfield,Private room,51.49052,-2.58744,29,70
1150073010555485242,Knowle,Entire home/apt,51.42891,-2.57634,154,0
14943195,Southville,Entire home/apt,51.44243,-2.59846,93,212
582710112148993126,Clifton Down,Entire home/apt,51.46411,-2.61625,119,45
1168033198792606178,Southmead,Private room,51.49296,-2.6053,40,5
20438266,Hengrove & Whitchurch Park,Private room,51.41828,-2.56228,18,9
1312479774654024539,Westbury-on-Trym & Henleaze,Private room,51.49385,-2.63628,41,0
34008302,Frome Vale,Private room,51.49229,-2.52103,45,29
53668086,Bishopston & Ashley Down,Entire home/apt,51.48045,-2.57991,104,10
1374510055627322394,Lawrence Hill,Entire home/apt,51.4568807,-2.5816885,101,0
45344222,Redland,Entire home/apt,51.47037,-2.60549,111,254
704131708346879728,Avonmouth & Lawrence Weston,Private room,51.49401,-2.6511,73,8
1202288817154215326,Clifton,Entire home/apt,51.45277,-2.62063,158,0
1221766850005146650,Lawrence Hill,Entire home/apt,51.45669,-2.57718,140,0
1369566031941758969,Brislington West,Entire home/apt,51.44051922429928,-2.5591784343123436,103,0
1136268135100861717,Central,Private room,51.46211,-2.59136,53,79
569424559355464505,Bedminster,Private room,51.43727,-2.60452,40,130
53621784,Central,Entire home/apt,51.4588,-2.60769,122,274
955745179226688412,Cotham,Entire home/apt,51.46584,-2.59075,59,72
578076298157588087,Ashley,Entire home/apt,51.46706,-2.57774,121,126
18056747,Cotham,Private room,51.46253,-2.60309,55,20
1107139637975224260,Clifton,Entire home/apt,51.4562,-2.62163,60,55
1056730934709627065,Frome Vale,Private room,51.490413,-2.519861,30,57
1185371530431073037,Southville,Entire home/apt,51.44562740578922,-2.6007607206702232,63,39
1022253553957152839,Hartcliffe & Withywood,Entire home/apt,51.40608,-2.59305,120,5
1113207230295673791,Redland,Entire home/apt,51.47085,-2.59363,95,0
1365138013160079743,Ashley,Private room,51.46113887620755,-2.588820363827649,73,0
836209599811676944,Southmead,Entire home/apt,51.493023105588335,-2.6110955534423774,112,39
1278904957101308980,Hotwells & Harbourside,Entire home/apt,51.44863,-2.60398,119,0
39457812,Stoke Bishop,Private room,51.48224,-2.64552,48,6
1284739111289077320,Hotwells & Harbourside,Entire home/apt,51.4557399,-2.6049046,54,15
1310173739023046284,Frome Vale,Entire home/apt,51.4808216,-2.5347875,107,5
856267178421527017,Horfield,Private room,51.50052,-2.5896,NA,5
1345413686428287000,Clifton,Entire home/apt,51.46318014143779,-2.6178415420643613,122,2
1176845590992694892,Ashley,Entire home/apt,51.46821,-2.57712,NA,0
1099962056596866564,Bishopston & Ashley Down,Entire home/apt,51.4849,-2.58708,95,18
1124620435742321908,Redland,Private room,51.47882,-2.59144,39,105
830537063104891548,Southville,Entire home/apt,51.44462,-2.5976,NA,0
19827105,Windmill Hill,Private room,51.43901,-2.59624,NA,0
934107038813392284,Southville,Entire home/apt,51.44161807458593,-2.618572600185871,NA,1
21078143,Clifton Down,Entire home/apt,51.46714,-2.60813,77,288
17236942,St George Troopers Hill,Private room,51.45561,-2.52862,32,330
815248106593658264,Avonmouth & Lawrence Weston,Private room,51.48329,-2.67978,66,29
1323229400440242227,Ashley,Entire home/apt,51.46308,-2.58612,94,2
12421850,Central,Entire home/apt,51.453360000000004,-2.58766,NA,35
774530669273356535,Southville,Entire home/apt,51.44133,-2.60616,190,32
1094912332469825475,Central,Entire home/apt,51.45594999999999,-2.597732,115,24
1240612209286794281,Central,Entire home/apt,51.4545525,-2.5928588,110,3
1296963236680718402,Easton,Private room,51.46689300000001,-2.555577500000001,46,3
1223703045466014769,Clifton,Entire home/apt,51.4559,-2.61116,107,4
1210883381165917053,Eastville,Private room,51.47213,-2.53572,39,5
1101383262207755918,Central,Entire home/apt,51.46288,-2.59046,120,0
52851772,Ashley,Private room,51.46917,-2.58442,46,18
37627692,Clifton,Entire home/apt,51.45522,-2.6099,172,20
3468287,Lawrence Hill,Private room,51.4628,-2.56775,27,95
12124943,Southville,Private room,51.44351,-2.60659,58,205
40232950,Stockwood,Private room,51.42924118041992,-2.5576460361480713,68,49
949132774188400384,Cotham,Entire home/apt,51.46421,-2.59103,86,19
1141048920903749333,Clifton Down,Private room,51.46024778468148,-2.6110895861516177,95,2
28731987,Westbury-on-Trym & Henleaze,Private room,51.49057,-2.60192,46,108
1144897768056157931,Easton,Private room,51.45641,-2.55951,31,5
6374568,Clifton,Private room,51.45347,-2.61703,200,11
13970388,Redland,Entire home/apt,51.48039,-2.59567,162,2
1352982963919550421,Horfield,Private room,51.493627182914224,-2.5938492665503294,23,3
1118995791316522428,Clifton,Entire home/apt,51.453864213605655,-2.621132768690586,147,44
49756361,Lawrence Hill,Private room,51.45604,-2.56944,52,43
923991359684452117,Frome Vale,Entire home/apt,51.48432,-2.51866,NA,0
14385904,Horfield,Private room,51.49381,-2.59644,40,225
30760891,St George West,Entire home/apt,51.46415,-2.5445,78,211
914260220805881989,Clifton,Entire home/apt,51.455309,-2.622228,74,25
1284962147104663600,Bedminster,Private room,51.43730247255967,-2.608541951352331,46,0
812907266871175964,Lawrence Hill,Entire home/apt,51.4564,-2.57974,126,8
17401026,St George West,Entire home/apt,51.46068,-2.54176,NA,61
17461146,Hillfields,Entire home/apt,51.46779,-2.51943,NA,82
871015219212923500,Southville,Entire home/apt,51.44519,-2.60007,66,69
12768764,Easton,Private room,51.46659,-2.56025,35,3
41332019,Ashley,Entire home/apt,51.46812,-2.58153,NA,10
44143417,Horfield,Private room,51.49687,-2.5868,NA,0
562333492686155977,Bishopston & Ashley Down,Entire home/apt,51.48583,-2.58475,NA,60
30880692,Central,Entire home/apt,51.46225,-2.60726,76,357
959205433662808777,Clifton,Entire home/apt,51.45628,-2.61012,112,45
770932725762275376,Eastville,Private room,51.47425,-2.5571,40,2
924671839214650230,Southmead,Entire home/apt,51.50884,-2.59285,NA,0
912219986544952439,Southville,Entire home/apt,51.44449340000001,-2.593903,41,24
48025552,Clifton Down,Entire home/apt,51.462551,-2.614225,69,35
979550842889386863,Cotham,Entire home/apt,51.46243,-2.60218,312,5
23693305,Clifton Down,Entire home/apt,51.460106,-2.611192,69,217
49661346,Central,Private room,51.46105,-2.60176,55,8
42038513,Clifton Down,Entire home/apt,51.47018,-2.61546,66,61
578781439407272844,Clifton Down,Entire home/apt,51.46947,-2.60961,116,52
1058467763623342749,Windmill Hill,Private room,51.43874,-2.574,46,26
697778525124414372,Central,Private room,51.4473261,-2.5860798,54,73
1254306842126141766,St George West,Entire home/apt,51.458879657303946,-2.550469753256119,280,0
1142775809228330188,Windmill Hill,Entire home/apt,51.4402819,-2.5785965,51,5
33111243,St George West,Private room,51.46007,-2.55187,78,3
19517152,Ashley,Entire home/apt,51.46808,-2.58805,NA,11
1156678848567397758,Hotwells & Harbourside,Entire home/apt,51.44888,-2.61627,168,52
52979700,Bishopsworth,Private room,51.42574,-2.61038,33,26
580099989030017654,Lawrence Hill,Private room,51.46303,-2.5741,NA,32
788443570415527018,Central,Entire home/apt,51.4572779,-2.5952294,NA,0
901468359606776111,Cotham,Entire home/apt,51.47019650725494,-2.6093974149918306,NA,12
46290459,Filwood,Private room,51.43131,-2.59844,34,29
34057880,Clifton Down,Entire home/apt,51.46696,-2.60869,530,91
768028910348426853,Redland,Private room,51.47738,-2.596,NA,12
1248413916830782456,Eastville,Entire home/apt,51.4694,-2.55441,NA,0
1036140259451279302,Central,Entire home/apt,51.45485,-2.59312,NA,3
52157323,Bishopston & Ashley Down,Entire home/apt,51.47592544555664,-2.5905189514160156,125,26
9751748,Westbury-on-Trym & Henleaze,Private room,51.49514,-2.61095,50,14
976717016755440844,Windmill Hill,Entire home/apt,51.43687,-2.57976,NA,5
942702113669027345,Ashley,Entire home/apt,51.4692686,-2.5911517,NA,40
3879902,Ashley,Private room,51.465,-2.57984,47,188
15397829,Eastville,Private room,51.47364,-2.56017,40,64
1172426359491729417,Hotwells & Harbourside,Entire home/apt,51.45501,-2.60415,134,5
1125392059417336782,Easton,Private room,51.4665,-2.55507,42,26
1085626821450479975,Clifton Down,Entire home/apt,51.46258,-2.60961,120,29
1215022454129766583,Hartcliffe & Withywood,Private room,51.40949634939868,-2.600020255944149,66,0
877425950962511362,Cotham,Private room,51.4694301,-2.6057059,100,4
877273271131249445,Hartcliffe & Withywood,Entire home/apt,51.41026,-2.59539,120,4
773121227651055700,Bishopsworth,Entire home/apt,51.415548530131154,-2.6019554820554136,134,26
1036057704883101743,Central,Entire home/apt,51.45559,-2.59308,150,4
823757434155705169,Lawrence Hill,Entire home/apt,51.45635,-2.5792,NA,6
1206599348113701625,Easton,Private room,51.4610425,-2.555995,35,6
820377493320112569,Ashley,Private room,51.46824,-2.57736,NA,51
924556311979309209,Filwood,Private room,51.43095,-2.59843,NA,10
1187435265734900529,Clifton Down,Entire home/apt,51.4587675,-2.6112781,142,29
1081777528034566784,Lockleaze,Entire home/apt,51.47875,-2.57508,NA,0
1034667005046942675,Bedminster,Entire home/apt,51.43899,-2.6037,143,33
1346248606055078542,Bedminster,Entire home/apt,51.435588,-2.624989,79,0
1223129465366950964,Horfield,Entire home/apt,51.49928,-2.58215,164,17
1019355444242703192,Lockleaze,Entire home/apt,51.48665,-2.57764,60,0
1171151140193730254,Lockleaze,Entire home/apt,51.49409,-2.56434,NA,1
1199112541184697167,Brislington West,Entire home/apt,51.44805,-2.55091,NA,0
1206336569558745681,St George West,Entire home/apt,51.45879,-2.55033,NA,1
1297764568926859050,Lawrence Hill,Entire home/apt,51.4554,-2.58009,35,2
25901820,Ashley,Entire home/apt,51.46529,-2.58806,NA,91
32608994,Bedminster,Private room,51.43799,-2.60643,45,23
1276696340504194856,St George Central,Private room,51.46018570978765,-2.532441511656325,45,0
1308780176052770379,Bedminster,Entire home/apt,51.43668249023395,-2.604532241821289,100,2
1370894458931493970,Hartcliffe & Withywood,Entire home/apt,51.40604118143232,-2.6205937915362463,72,0
959347111227159399,St George Central,Entire home/apt,51.46195,-2.53167,72,5
960671615198407963,Hengrove & Whitchurch Park,Entire home/apt,51.40866,-2.58274,71,0
20660032,Filwood,Private room,51.42387,-2.59453,NA,0
17614780,Cotham,Entire home/apt,51.46555,-2.60261,NA,4
583844680740696772,Hotwells & Harbourside,Entire home/apt,51.451298,-2.607754,101,25
544651113939989714,Southville,Private room,51.44109,-2.60064,82,5
1356362473523511566,Southville,Entire home/apt,51.44555729592818,-2.600838134093082,178,2
1331165260339271826,Ashley,Entire home/apt,51.4694537,-2.5896412,90,1
589055696130310440,Central,Entire home/apt,51.45327,-2.5952,66,122
1089175709345208782,Eastville,Entire home/apt,51.4736374356178,-2.5492167100310326,130,19
893883856481548387,Windmill Hill,Entire home/apt,51.43765038748917,-2.57922425866127,NA,81
1038261497797240570,Bedminster,Entire home/apt,51.4397,-2.60125,NA,3
835391183477635838,Ashley,Entire home/apt,51.46702,-2.58325,390,59
44425573,Easton,Private room,51.46784,-2.55824,33,145
30144539,Clifton Down,Hotel room,51.46255,-2.61483,71,203
33378621,Southville,Entire home/apt,51.441078,-2.612027,150,78
31058068,Central,Entire home/apt,51.45542,-2.59773,153,312
957646861848745878,Cotham,Private room,51.46186775074577,-2.5977006269836367,NA,11
20399382,Eastville,Private room,51.46453,-2.5483,36,245
1298658888453926634,Filwood,Private room,51.425605908896465,-2.57966042260488,34,0
1267187471935455946,Easton,Private room,51.4653772410337,-2.5624832873107883,34,22
21706600,St George Troopers Hill,Private room,51.45315,-2.53477,24,35
1159538444794157045,Bedminster,Private room,51.4384,-2.60793,60,35
1135395874530905927,Stoke Bishop,Private room,51.4839802,-2.6294488,57,23
1147672180367069627,Clifton,Entire home/apt,51.45408,-2.62046,138,28
1149144080668467197,Windmill Hill,Entire home/apt,51.4440497,-2.5803703,115,3
8529713,Ashley,Entire home/apt,51.46688,-2.58791,NA,16
1261603174227735155,Southmead,Private room,51.502381409628974,-2.600976254473996,80,0
670820577862804812,Frome Vale,Private room,51.48861,-2.53989,48,172
